,title,artists,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2281,Ik Heb Je Lief,Stef Bos,spotify:track:3pj0bMasvxOMBRGEP2j4vc,0.582,0.172,2,-15.517,1,0.0295,0.815,0.000848,0.0864,0.203,139.93,178107,4
2282,Waiting On the World to Change,John Mayer,spotify:track:5imShWWzwqfAJ9gXFpGAQh,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173,4
2283,Break on Through (To the Other Side),The Doors,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,145867,4
2284,It's Raining Again,Supertramp,spotify:track:2bzBI23EJWHjXmGj3xlYaM,0.603,0.674,10,-6.808,1,0.0295,0.62,0.00261,0.26,0.559,121.261,264240,4
2285,Famous Blue Raincoat,Leonard Cohen,spotify:track:77K5TB5KZmDZCoJCdd1NvE,0.474,0.0404,9,-22.208,0,0.0387,0.948,0.000263,0.111,0.18,119.415,310773,3
2286,Blitzkrieg Bop,Ramones,spotify:track:22ea9e9wspXjaR7qfqfsdS,0.547,0.733,9,-6.558,1,0.0433,0.0103,0.131,0.117,0.962,176.198,133440,4
2287,Watermensen,3JS,spotify:track:4V1WfYoiShVpKWxmXLmcul,0.563,0.4,2,-8.32,1,0.0294,0.659,7.61e-05,0.113,0.462,143.855,208560,4
2288,"Tonight, Tonight",The Smashing Pumpkins,spotify:track:5kguToT39QaxxYEuPwFkp6,0.269,0.728,6,-6.943,1,0.0345,3.34e-05,0.748,0.194,0.149,150.521,255600,4
2289,Here Comes the Rain Again - Remastered Version,Eurythmics,spotify:track:78RIER8V6EhrqVPOBi2GYa,0.648,0.755,0,-7.901,1,0.03,0.0139,0.000253,0.225,0.607,126.341,294587,4
2290,That Was Yesterday,Foreigner,spotify:track:4nwUQZbmWMkYzKrXgWRIEw,0.431,0.683,8,-7.417,0,0.0293,0.0477,8.19e-06,0.213,0.506,114.877,229053,4
2291,Something Happened on the Way to Heaven - 2016 Remaster,Phil Collins,spotify:track:4ziqqoW1o3P5EhNqK6CPb1,0.656,0.88,5,-4.137,0,0.0287,0.184,0.00609,0.272,0.88,114.613,291587,4
2292,You Should Be Dancing,Bee Gees,spotify:track:4T5Y25pWs2pVZVcFIqFuf8,0.704,0.852,0,-6.521,1,0.0302,0.0283,0.352,0.625,0.96,122.969,256453,4
2293,Girls Just Want to Have Fun,Cyndi Lauper,spotify:track:4y1LsJpmMti1PfRQV9AWWe,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,4
2294,Happier,Ed Sheeran,spotify:track:2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,207520,4
2295,Nachtzuster,Doe Maar,spotify:track:2jiqyWQHMxjbTs0aPlugDT,0.842,0.379,1,-12.402,1,0.213,0.775,0.0,0.0972,0.927,97.092,217573,4
2296,Unbeschreiblich Weiblich,Nina Hagen,spotify:track:0lu8ozfq5QhIAnOM8RS1Ld,0.536,0.72,5,-12.188,1,0.125,0.0162,0.00157,0.271,0.545,131.97,210600,4
2297,Goodbye My Lover,James Blunt,spotify:track:6gxycjJNMgmAyfzUXBN80P,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,258653,4
2298,Thank U,Alanis Morissette,spotify:track:3CVDronuSnhguSUguPoseM,0.672,0.616,0,-5.764,1,0.0258,0.379,2.73e-05,0.0887,0.566,92.094,258773,4
2299,Levitating,Dua Lipa,spotify:track:39LLxExYz6ewLAcYrzQQyP,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808,4
2300,Is This Love - 2018 Remaster,Whitesnake,spotify:track:0IhUdJRoolbYeEMPL59XPm,0.263,0.759,0,-7.288,1,0.0431,0.0555,0.0,0.231,0.429,179.904,284496,4
2301,Love Really Hurts Without You,Billy Ocean,spotify:track:4GhtDORJiSRYxj6M1bv0vX,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,179013,4
2302,Still Believe (Live),Herman Brood & His Wild Romance,spotify:track:0AVmAPZlZtklXgQRZZQBjX,0.602,0.853,4,-8.387,0,0.0251,0.0131,1.83e-05,0.618,0.654,95.32,190947,4
2303,Sylvia's Mother,Dr. Hook,spotify:track:4hLk7Bjz1XJWNDiqovvgBW,0.303,0.47,9,-12.715,1,0.0512,0.692,0.0,0.339,0.563,168.104,228333,4
2304,Break My Stride,Matthew Wilder,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,184480,4
2305,Into Temptation,Crowded House,spotify:track:1kqIJgH6aVYwqQFjQPB0hn,0.446,0.37,4,-15.877,0,0.027,0.478,0.000205,0.0823,0.256,84.186,273800,4
2306,Somebody to Love,Jefferson Airplane,spotify:track:4uGIJG1jYFonGc4LGp5uQL,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,174840,4
2307,Brilliant Disguise,Bruce Springsteen,spotify:track:0nqbZ17t9v52SCemAm1QP0,0.703,0.726,9,-12.438,1,0.029,0.152,1.45e-06,0.0319,0.949,126.353,254840,4
2308,Honesty,Billy Joel,spotify:track:34E0Higz6fFVXlbVsn6TIW,0.552,0.265,10,-15.482,1,0.0332,0.415,0.0,0.107,0.212,135.476,233507,4
2309,Around the World,Daft Punk,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,429533,4
2310,"Up Where We Belong - From ""An Officer And A Gentleman""",Joe Cocker,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,232667,4
2311,Domino,Clouseau,spotify:track:6sRzuQrqNyPrbRPo6qeaNJ,0.494,0.188,5,-16.438,1,0.0367,0.721,0.0,0.218,0.208,75.214,247693,4
2312,Mis je zo graag,Claudia De Breij,spotify:track:4TFVnMJSV3hSKronoDLPdu,0.558,0.853,7,-5.83,1,0.036,0.0494,1.82e-06,0.346,0.569,98.036,171240,4
2313,Original Sin,INXS,spotify:track:4pamtQ2nk538ljeuc8q6T3,0.689,0.629,9,-7.262,1,0.0384,0.0127,0.000213,0.0579,0.745,131.536,318547,4
2314,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,spotify:track:7nemcVsXVFZF01iqpIIo2Y,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0538,0.0553,0.532,135.962,301227,4
2315,Calling Elvis,Dire Straits,spotify:track:7tGgPpuXvofKCkjOEmLQ9t,0.617,0.574,4,-11.594,1,0.0315,0.101,0.786,0.164,0.399,120.038,386733,4
2316,Damn Those Eyes,Kane,spotify:track:1flJwFi1EyRrJ7bzBQ1ySw,0.183,0.759,11,-7.216,0,0.0493,0.000133,0.0,0.353,0.288,172.022,250653,4
2317,Take Me Home - 2016 Remaster,Phil Collins,spotify:track:2s6wCS3vDZFPY9NOTlPXJZ,0.62,0.807,8,-7.753,1,0.0548,0.471,0.108,0.0477,0.579,118.796,353573,4
2318,Hey There Delilah,Plain White T's,spotify:track:4RCWB3V8V0dignt99LZ8vH,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,232533,4
2319,Met Hart En Ziel,Tröckener Kecks,spotify:track:27zNKTPGfGAuMYmJ0Y6syY,0.383,0.61,7,-11.887,1,0.0303,0.113,0.0,0.26,0.697,167.246,226200,4
2320,It's Raining Men,The Weather Girls,spotify:track:2IvetNzSZMH5gwjInoyr18,0.69,0.744,1,-12.721,1,0.0613,0.034,0.598,0.453,0.56,136.918,324754,4
2321,Hunting High and Low,a-ha,spotify:track:5tewIdMVsaJWN19ZnmnPNN,0.513,0.676,9,-6.148,0,0.0309,0.301,0.0,0.0864,0.311,116.592,228693,4
2322,Riptide,Vance Joy,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
2323,How Can We Hang On To A Dream,Tim Hardin,spotify:track:1wed13CuglKBkOnVFFzI1D,0.563,0.175,7,-15.478,0,0.0404,0.827,0.0,0.147,0.365,126.519,123240,5
2324,Need You Tonight,INXS,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518,4
2325,More Than This,Roxy Music,spotify:track:6N7gPTru90HYLRUIVDQ185,0.653,0.666,6,-7.808,1,0.0249,0.0508,0.0466,0.139,0.765,128.505,270652,4
2326,Forever Man - 1999 Remaster,Eric Clapton,spotify:track:6x7jcl21wMqyt5R2bAxPyP,0.649,0.9,2,-6.018,0,0.0427,0.207,0.0105,0.166,0.799,111.142,191560,4
2327,Ride,Twenty One Pilots,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,4
2328,Blue Hotel,Chris Isaak,spotify:track:14mUKa5uIP5wD8SmJbX8ZD,0.518,0.653,5,-10.969,0,0.0351,0.00126,0.0056,0.0996,0.523,149.089,192867,4
2329,Twist And Shout - Remastered 2009,The Beatles,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227,4
2330,Fly Like An Eagle,Steve Miller Band,spotify:track:3e0FzZjTXOUtiJGSClOBrI,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,282693,4
2331,Steppin' Out,Joe Jackson,spotify:track:1qaS4rwkm52lpkDZVmvF52,0.586,0.532,11,-7.677,1,0.0288,0.0556,0.000675,0.0799,0.541,159.471,259493,4
2332,I Want To Hold Your Hand - Remastered 2015,The Beatles,spotify:track:4pbG9SUmWIvsROVLF0zF9s,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,145747,4
2333,There Must Be an Angel (Playing With My Heart),Eurythmics,spotify:track:2ndQcVbaMrpBJuQYd2a0d4,0.545,0.663,0,-11.36,1,0.0455,0.356,1.23e-05,0.129,0.611,112.457,280360,4
2334,Later Als Ik Groter Ben,BLØF,spotify:track:0EoSrTdvumvFADnIUmRw0I,0.528,0.709,2,-5.711,1,0.0304,0.000515,0.00178,0.0817,0.573,130.039,204429,4
2335,The Life I Live,Q'65,spotify:track:3OIkkAEms45BnfkSKgRu6k,0.573,0.515,4,-10.059,1,0.0447,0.148,8.64e-05,0.174,0.778,131.24,201533,4
2336,Crazy In Love (feat. Jay-Z),Beyoncé,spotify:track:5IVuqXILoxVWvWEPm82Jxr,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133,4
2337,Sunrise,Simply Red,spotify:track:0jGVEPscW8KmqktoHqv2Pa,0.788,0.728,5,-5.123,0,0.0295,0.00325,0.23,0.0979,0.936,105.983,200173,4
2338,Tumble and Fall,JOHAN,spotify:track:5ku4FJx6glN1SFAlkkmTpo,0.454,0.606,9,-7.446,1,0.0295,0.0219,0.000105,0.0864,0.483,170.414,208600,4
2339,Song Sung Blue,Neil Diamond,spotify:track:57KfogSy3eKuk5JHLKwCJv,0.594,0.529,0,-9.338,1,0.0287,0.276,3.92e-05,0.148,0.511,109.703,185653,4
2340,I Surrender,Saybia,spotify:track:6TMLUWtrSoTNFo7viirKh3,0.285,0.434,9,-7.014,1,0.0315,0.283,7.87e-05,0.0552,0.0663,135.828,219000,4
2341,We Belong to the Night,Ellen Foley,spotify:track:43BjqjFMxwd6AnjKBukp03,0.359,0.75,7,-9.192,1,0.0371,0.00469,0.36,0.234,0.415,101.413,321173,4
2342,All Star,Smash Mouth,spotify:track:3cfOd4CMv2snFaKAnMdnvK,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4
2343,Just the Way You Are,Bruno Mars,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4
2344,Need You Now,Lady Antebellum,spotify:track:0VyElz0sHFvEdh21EX0wB5,0.588,0.622,4,-5.535,1,0.0303,0.0906,0.000633,0.2,0.229,107.942,277573,4
2345,Time Is On My Side - Mono Version,The Rolling Stones,spotify:track:2jaN6NgXflZTj2z9CWcqaP,0.508,0.645,5,-9.012,1,0.0395,0.291,3.25e-06,0.107,0.412,99.302,179133,4
2346,Dancing in the Moonlight,Toploader,spotify:track:3Fzlg5r1IjhLk2qRw667od,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,232693,4
2347,The Worker,Fischer-Z,spotify:track:4sxsZUKO543RzqWPeA5cQY,0.483,0.523,0,-16.034,1,0.0286,0.0177,0.133,0.123,0.898,82.253,215440,4
2348,Toxic,Britney Spears,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,4
2349,Lady Writer,Dire Straits,spotify:track:3mwFncaI2HBczQ92GP9MQF,0.633,0.798,1,-9.313,0,0.0281,0.166,0.617,0.0812,0.963,147.645,229027,4
2350,One,Johnny Cash,spotify:track:0Vnw5XZAHDiTSG1x29yox5,0.514,0.497,0,-8.146,1,0.0271,0.614,0.00418,0.387,0.417,93.836,231867,4
2351,Don't Know Why,Norah Jones,spotify:track:1zNXF2svmdlNxfS5XeNUgr,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251,4
2352,Come Undone,Robbie Williams,spotify:track:6mZCiuIXcA12syIS23Dyxa,0.375,0.57,11,-5.364,1,0.0283,0.0385,4.37e-06,0.354,0.255,167.734,278440,4
2353,"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles,spotify:track:1gFNm7cXfG1vSMcxPpSxec,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,188960,4
2354,I Can't Make You Love Me - Studio Version,George Michael,spotify:track:2w4a4ur2uRf530cbzyTlWo,0.563,0.188,7,-13.363,1,0.0322,0.732,1.03e-06,0.106,0.12,115.809,320600,4
2355,Love Rears Its Ugly Head,Living Colour,spotify:track:5huSgTVqBdIJTFhpShJfcg,0.615,0.477,2,-8.816,1,0.092,0.0558,6.25e-05,0.231,0.731,156.008,259467,4
2356,Bombay,Golden Earring,spotify:track:3ezkfApB6BK9c2QyMqAs2r,0.519,0.915,5,-7.324,1,0.0451,0.022,0.17,0.0225,0.731,124.687,234093,4
2357,You Got It,Roy Orbison,spotify:track:0RteYQqW1AOq3JNL0yMWYt,0.652,0.634,9,-9.914,1,0.0261,0.566,1.08e-06,0.15,0.674,114.681,211227,4
2358,(They Long To Be) Close To You,Carpenters,spotify:track:50q2aUjWoTn6CJIfSPRJQA,0.532,0.244,8,-14.652,1,0.0327,0.707,4.56e-05,0.122,0.238,89.327,276000,4
2359,Sexy Als Ik Dans,Nielson,spotify:track:126fRzagfqQvb3qrYVUV9T,0.781,0.548,1,-7.349,1,0.0541,0.0895,0.0,0.172,0.885,94.011,218691,4
2360,La Isla Bonita,Madonna,spotify:track:6r8k1vznHrzlEKYxL4dZEe,0.724,0.822,1,-4.374,0,0.0333,0.304,1.38e-05,0.0553,0.964,99.9,242733,4
2361,Kissing a Fool,George Michael,spotify:track:4ZCaO5I6XdIHb0X2UwNDtZ,0.394,0.274,5,-14.314,1,0.0312,0.169,8.16e-06,0.105,0.169,116.694,275333,3
2362,Master Blaster (Jammin'),Stevie Wonder,spotify:track:5EAgXGJ8Kw5QAfhQkZXYqT,0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103,307933,4
2363,Mr. Bojangles - Single Version,Sammy Davis Jr.,spotify:track:1DGaqkDcIYIBZSpW5vyoOL,0.536,0.182,0,-13.262,0,0.0458,0.746,0.000118,0.111,0.132,117.361,343120,3
2364,Ik Leef Niet Meer Voor Jou,Marco Borsato,spotify:track:45I37gu7jG5JsXyqYm4YDT,0.546,0.815,4,-8.746,0,0.0466,0.0153,6.33e-05,0.0417,0.574,149.962,216640,4
2365,Love Yourself,Justin Bieber,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4
2366,Down Man,Brainbox,spotify:track:756HNdU6TFW8hctr7iNddD,0.397,0.758,7,-8.021,0,0.063,0.000834,0.00129,0.0627,0.44,167.804,154546,4
2367,I Don't Want to Talk About It - 1989 Version,Rod Stewart,spotify:track:6OPi0rUWmRWJhe1BjeOlJb,0.477,0.452,10,-10.682,1,0.0285,0.413,0.000133,0.258,0.351,135.142,290040,4
2368,Why,Annie Lennox,spotify:track:2fYYmPNwDaNpw1KRSxpQ5H,0.532,0.471,0,-9.27,1,0.0237,0.281,6.05e-05,0.134,0.12,90.936,293838,4
2369,One Kiss (with Dua Lipa),Calvin Harris,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
2370,Beast Of Burden - Remastered 1994,The Rolling Stones,spotify:track:77oU2rjC5XbjQfNe3bD6so,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,265173,4
2371,Blinded By The Light,Manfred Mann's Earth Band,spotify:track:7kNNylJ1kswWbHeRM6UDuE,0.456,0.696,5,-10.0,1,0.0653,0.291,0.000207,0.0853,0.508,142.156,428133,4
2372,Karma Chameleon,Culture Club,spotify:track:3XDeeP9wBZzGhIPZmLfEEx,0.661,0.552,10,-12.385,1,0.0337,0.214,0.0,0.206,0.928,92.056,252760,4
2373,Love of the Common People,Paul Young,spotify:track:6cARFkZxx2JR3JlvDzeLZc,0.744,0.609,9,-11.202,1,0.0758,0.0883,0.0,0.0599,0.893,90.723,220733,4
2374,Foolish Games,Jewel,spotify:track:3lhvsoVWgs45RwQZnqJc3q,0.464,0.215,6,-9.962,1,0.0317,0.899,1.07e-06,0.108,0.149,130.859,242800,4
2375,Hold On,Armin van Buuren,spotify:track:4ppG3XawSqo2b0qpq4E3vb,0.603,0.738,7,-5.464,0,0.0646,0.037,2.24e-06,0.16,0.327,132.047,207727,4
2376,Fire,The Pointer Sisters,spotify:track:65lHwG8JFJs67PnOUhCYPq,0.65,0.615,1,-9.332,1,0.0342,0.201,0.00235,0.0805,0.637,118.294,210640,4
2377,Zij Weet Het - Studio Versie,Tino Martin,spotify:track:0rwf08N6Fm5K57S7e7FJty,0.691,0.55,2,-8.318,0,0.0272,0.15,0.0,0.461,0.338,94.996,241584,4
2378,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,spotify:track:3DFjWyIJ2FA8ehRRynybpO,0.72,0.436,7,-11.626,1,0.0432,0.0571,0.0296,0.112,0.663,109.347,184720,3
2379,Peaceful Easy Feeling - 2013 Remaster,Eagles,spotify:track:40h65HAR8COEoqkMwUUQHu,0.568,0.634,4,-12.336,1,0.0282,0.494,0.00281,0.252,0.866,142.686,257963,4
2380,We Don't Need Another Hero (Thunderdome),Tina Turner,spotify:track:1qyJ6XpMHdsJD8pkiA7Qww,0.69,0.674,8,-5.866,0,0.0471,0.201,0.00612,0.114,0.713,98.851,255187,4
2381,Sylvia,Focus,spotify:track:6TJa7RJhrlI4PYaBv0Nx8h,0.436,0.784,5,-5.304,1,0.0344,0.14,0.935,0.142,0.607,108.859,211733,4
2382,Secret Garden,Bruce Springsteen,spotify:track:68uuz61IqrSJjO6ffO3yHc,0.52,0.329,0,-14.224,1,0.0266,0.576,0.0418,0.12,0.118,86.857,266613,4
2383,Woman from Tokyo,Deep Purple,spotify:track:6aqWPEhtxJaPbSabre2fdx,0.582,0.543,9,-13.045,1,0.0351,0.14,0.00149,0.115,0.421,126.99,348640,4
2384,A Night Like This,Caro Emerald,spotify:track:4CGgcpgWRnAqJXK6PXQLB1,0.871,0.711,1,-5.776,1,0.0409,0.565,2.64e-06,0.102,0.957,122.969,225933,4
2385,Zij,Marco Borsato,spotify:track:54iCdVRWMgmy22pJj0FwHN,0.247,0.395,7,-9.319,1,0.038,0.448,0.0,0.0949,0.111,58.12,245200,4
2386,Adagio For Strings,Tiësto,spotify:track:3Q2M6sNKDwoqZGBvwdFqZr,0.604,0.939,10,-7.49,0,0.0544,0.0102,0.698,0.0723,0.205,139.975,443427,4
2387,Cocaine,J.J. Cale,spotify:track:6G3NoUqDpqD3Rgfel2pD6s,0.789,0.411,6,-14.73,1,0.049,0.409,0.583,0.144,0.39,104.352,169133,4
2388,"Mamma, woar is mien pils",Normaal,spotify:track:3LSXZhstWrAdQZC8C8moU0,0.661,0.682,2,-10.767,1,0.0631,0.267,0.0,0.19,0.853,116.449,178493,4
2389,505,Arctic Monkeys,spotify:track:58ge6dfP91o9oXMzq3XkIS,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587,4
2390,"Fire - Live at the Winterland, San Francisco, CA - December 1978",Bruce Springsteen,spotify:track:7lqDKfbqbWpDvoPPxz6xTN,0.432,0.32,7,-21.363,1,0.155,0.204,8.92e-05,0.983,0.528,119.763,192667,4
2391,A Hard Day's Night - Remastered 2009,The Beatles,spotify:track:5J2CHimS7dWYMImCHkEFaJ,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,154200,4
2392,Hey Boy Hey Girl,The Chemical Brothers,spotify:track:7kXmJwrZGIhDaLT9sNo3ut,0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,290493,4
2393,Charlie Brown,Coldplay,spotify:track:1yqMgZNrevsWMLWfO2PRp5,0.43,0.74,10,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,285160,4
2394,Beast of Burden,Bette Midler,spotify:track:6TgqY8Vfm4StBe8hsxi3Ti,0.577,0.788,4,-6.813,1,0.0309,0.00727,1.27e-05,0.0637,0.914,105.428,225867,4
2395,It Was A Very Good Year - 2008 Remastered,Frank Sinatra,spotify:track:1vLPTWPfJSIrqOhNUWNfNY,0.181,0.241,10,-11.626,1,0.0309,0.9,2.21e-06,0.0808,0.127,84.693,266973,4
2396,Hou Van Mij,3JS,spotify:track:20spLbe6JY99hKf5dA4It3,0.454,0.644,0,-4.446,1,0.0284,0.0984,0.00253,0.174,0.234,77.937,234627,4
2397,drivers license,Olivia Rodrigo,spotify:track:5wANPM4fQCJwkGd4rN57mH,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4
2398,Rhapsody in Blue,George Gershwin,spotify:track:0yzhOPf0iw2qWwcXRRta5L,0.309,0.258,9,-15.327,1,0.0459,0.976,0.69,0.0924,0.115,74.568,890000,4
2399,Summertime,Billie Holiday,spotify:track:62Xj6x2LSWv47PtRAXrg5Z,0.628,0.226,10,-14.075,0,0.0371,0.903,5.66e-06,0.171,0.608,99.392,173493,4
2400,Moonlight Serenade - 2005 Remastered Version,Glenn Miller,spotify:track:3HRMOZk689zaR3z6NpEdfu,0.228,0.263,3,-10.12,1,0.0275,0.896,0.317,0.103,0.224,83.903,204240,4
2401,In the Mood - Live,Glenn Miller,spotify:track:54h1RKrrFJDsNOfhwmqu9o,0.463,0.654,8,-9.72,1,0.0659,0.824,0.917,0.372,0.592,175.204,209573,4
2402,"Take the ""A"" Train",Duke Ellington,spotify:track:6KBsivP3Of4z2x6uNMAyE3,0.479,0.318,0,-13.836,1,0.0395,0.278,0.0959,0.107,0.575,94.036,331800,4
2403,On the Sunny Side of the Street,Tommy Dorsey,spotify:track:3HimxPR8yIITiacFMgj2Mh,0.636,0.24,3,-11.832,1,0.0323,0.963,0.00513,0.588,0.685,113.888,192160,4
2404,La mer,Charles Trenet,spotify:track:1ZK8WJqkD1XhEYI1AlkMHG,0.241,0.168,0,-16.267,1,0.0442,0.965,0.114,0.373,0.556,84.749,201840,3
2405,Lili Marleen,Marlene Dietrich,spotify:track:2ueOVitGw6YDUtz8pkzLi6,0.31,0.0863,3,-15.11,1,0.0456,0.918,0.0,0.117,0.321,83.915,181400,4
2406,"My Truly, Truly Fair (with Mitch Miller & His Orchestra & Chorus)",Guy Mitchell,spotify:track:5UKcLXMxnK07HqmnHCi1C7,0.873,0.3,9,-12.112,1,0.0348,0.8,0.0,0.0909,0.96,109.38,169040,4
2407,Tell Me Why,The Four Aces,spotify:track:5DipLI9pNQu8Jwf26XFZQt,0.299,0.11,2,-13.201,0,0.0348,0.869,0.0,0.172,0.452,70.987,190893,4
2408,Unforgettable,Nat King Cole,spotify:track:648TTtYB0bH0P8Hfy0FmkL,0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,191973,3
2409,A Guy Is a Guy,Doris Day,spotify:track:1lZSR5NKeNGuCPSTNL7BhW,0.727,0.285,2,-14.098,1,0.0457,0.901,0.0,0.141,0.759,120.195,159507,4
2410,High Noon (Do Not Forsake Me),Frankie Laine,spotify:track:0ns2AQy1XC8xBYebbVho3I,0.408,0.292,3,-11.885,1,0.0371,0.971,2.21e-05,0.122,0.409,141.044,159773,4
2411,Singin' in the Rain,Gene Kelly,spotify:track:0w0r9iBaT1BAMMqlW5xjEn,0.363,0.484,5,-3.0,1,0.0297,0.902,0.000208,0.269,0.42,135.743,176640,4
2412,Uma casa portuguesa,Amália Rodrigues,spotify:track:3SUs9nP8bxnwyg0NjsueVd,0.497,0.489,11,-7.052,1,0.0318,0.81,3.17e-06,0.318,0.717,135.464,165280,4
2413,White Christmas,Bing Crosby,spotify:track:4so0Wek9Ig1p6CRCHuINwW,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,3
2414,Ik Zou Wel Eens Willen Weten,Jules de Corte,spotify:track:4B9GZyL1eX8rrU9v7hTm5U,0.565,0.137,4,-15.881,1,0.0444,0.987,1.94e-05,0.1,0.546,111.688,132493,4
2415,Blue Monday,Fats Domino,spotify:track:7iwQPvyViIkyT0HWnatjnk,0.388,0.832,11,-9.718,1,0.0385,0.592,0.0,0.135,0.91,151.298,143667,3
2416,Ice Cream,Chris Barber's Jazz Band,spotify:track:5MegTRL4jzRL1W5iTftXXF,0.766,0.573,7,-11.471,1,0.0681,0.614,0.556,0.715,0.796,116.433,276000,4
2417,Love Me Tender,Elvis Presley,spotify:track:7iBBcw61QVJxI3NDzlpX2E,0.439,0.0529,9,-16.253,1,0.039,0.881,0.0,0.106,0.314,109.382,162067,3
2418,Blue Suede Shoes,Elvis Presley,spotify:track:47gmoUrZV3w20JAnQOZMcO,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,119200,4
2419,Heartbreak Hotel,Elvis Presley,spotify:track:2IfE8FhnPPEBSS4rL1qhBb,0.694,0.295,9,-8.672,1,0.0611,0.843,1.42e-06,0.0856,0.729,93.577,127960,4
2420,I've Got You Under My Skin,Frank Sinatra,spotify:track:74jklVKHYTmNMp0baGm6FB,0.585,0.371,1,-7.398,1,0.036,0.508,0.0,0.0957,0.625,127.291,222147,4
2421,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,spotify:track:1uRKT2LRANv4baowBWHfDS,0.811,0.859,9,-6.317,1,0.168,0.205,3.73e-06,0.0761,0.784,90.686,129893,4
2422,Because I Love You,Buddy Holly,spotify:track:1ekx6EzRw7oqjHn90b5WGK,0.369,0.49,9,-8.966,1,0.0423,0.168,0.0,0.193,0.362,79.402,158720,4
